TR,TF,TTS,CD,CR,CG,SNO,RCR
1,1,1,5,3,7.656155016516349,1,4
4,3,5,1,4,3.5593256810134632,14,10
5,2,2,5,2,9.888143633582501,6,4
3,1,3,1,5,4.460305296631679,53,9
2,4,2,3,5,4.5599478505763855,25,5
5,1,4,3,1,7.444512417582746,84,9
5,5,3,2,5,8.134187487567852,61,4
1,1,3,3,2,2.312791373778805,100,2
5,4,1,5,5,1.3771457022520983,7,6
1,1,1,3,5,4.838891669744992,1,9
4,5,2,3,1,0.47993947712852925,25,5
2,4,1,4,1,8.290099218665425,42,1
1,3,2,5,5,7.496082688356854,61,9
5,1,3,1,5,3.2708004059093754,81,6
3,5,3,2,1,0.1499511324600733,3,10
1,3,3,1,2,1.516122327256082,81,4
4,1,4,2,4,8.77281150439048,61,7
4,1,3,1,5,8.596316899085604,7,6
2,4,5,2,5,1.2439208299255633,21,6
3,5,3,1,1,1.745211736981398,208,1
3,4,4,5,5,6.746722341694587,61,6
3,3,3,3,3,2.8397257928576214,26,3
1,1,3,5,1,5.692814546903272,5,8
2,5,5,3,1,2.5179500662605667,100,6
1,5,2,4,1,6.809280714596392,3,10
4,1,3,5,3,2.114845558002542,3,2
3,2,5,4,2,0.8045065775027949,81,3
1,1,5,1,4,8.07287581912435,38,9
1,4,5,5,2,1.5933681124124888,1,3
3,4,3,1,3,4.619499481418151,42,2
5,2,4,3,5,7.765960787575292,25,5
3,2,1,4,3,9.849689807073439,34,8
2,3,3,3,1,3.9728319090320854,1,8
3,5,5,3,1,3.5229024047505786,5,6
3,3,2,2,5,2.814261347821737,1,8
1,1,2,1,2,0.47570170039350934,34,7
3,5,4,5,2,3.4191264665035592,7,10
3,3,2,3,3,8.311314320300303,100,9
2,4,5,5,4,0.5808192935259415,3,3
2,5,3,4,5,2.3517638843845425,1,3
5,5,4,2,1,6.719849252938293,53,5
1,4,3,3,1,2.0874221991815434,124,5
1,1,3,3,5,7.39238242502778,61,5
2,3,2,4,2,9.923286530122029,1,8
1,2,1,2,5,0.35413494575799676,68,4
4,5,1,5,2,4.287635737460556,84,2
4,3,4,4,3,5.266907964460233,19,6
2,2,3,4,4,9.966248293141115,25,8
1,5,5,4,3,2.2699215937174735,12,6
1,5,3,1,5,2.90879325582602,81,10
1,2,2,5,4,5.0127141836349,61,10
1,3,1,3,4,6.99469179305575,53,8
4,4,4,3,2,4.4619269229730065,61,4
4,3,5,4,5,1.699130183697023,81,2
3,4,3,1,3,4.78250344397882,42,6
1,5,3,4,1,8.000048801791621,28,4
4,1,2,1,5,3.45930326146894,1,6
2,5,5,2,3,3.0704900902783483,7,10
1,1,5,1,5,4.546313905470527,12,4
4,2,3,4,1,6.421395541545129,25,1
2,1,1,5,3,4.017049867485751,1,9
3,4,4,1,2,8.538327342744651,25,9
5,4,2,4,1,3.0463621202558855,3,8
3,1,5,4,2,5.799902546339416,25,5
3,3,2,3,3,9.216317255801362,100,3
3,2,5,4,2,9.661745865285793,81,4
3,5,5,3,5,9.097026598718301,3,6
1,1,5,5,3,0.25770735420818647,84,9
4,5,1,5,4,9.190155651599445,66,2
5,5,4,2,2,7.440374818583802,53,5
5,3,5,2,1,0.6784075573891701,1,1
4,4,4,2,5,1.3667058562414713,42,9
3,4,4,5,5,3.0040962727319496,61,1
2,3,4,4,2,1.2223055676109462,102,2
5,1,4,1,3,9.640419516519357,100,3
3,4,2,4,3,4.469606306877044,25,9
2,4,4,1,5,6.308951447810637,34,2
5,2,4,5,2,4.990008804386403,19,8
2,1,3,4,2,4.953579559227544,7,7
2,1,4,2,1,0.11143359551982757,208,1
3,3,2,1,5,7.960828999018821,53,7
1,4,1,1,1,1.4644012986341526,100,1
2,2,4,1,1,3.7492940659706866,25,1
1,4,3,2,5,3.9073738578677855,5,10
1,3,4,2,3,6.906438259543174,84,5
4,5,2,4,4,4.520544280185285,81,3
4,2,3,2,3,2.808178751085614,26,2
4,3,5,2,5,3.628252896609383,14,4
5,4,4,2,3,8.006564116849734,100,1
3,1,1,3,5,9.452021524506332,34,9
2,1,2,5,4,5.28996984042029,25,8
3,2,5,4,4,8.346173004524138,208,6
4,1,4,5,4,3.0554169820095343,3,10
1,5,3,5,5,4.51475050781506,34,6
4,4,1,1,4,5.60946636515281,38,2
2,1,4,3,3,8.554584510925638,3,6
3,5,1,2,3,0.07109045626453425,42,7
3,3,3,4,3,4.371457563985553,42,2
5,3,5,3,3,5.108781109004294,38,6
5,5,5,3,3,9.448699268347111,1,2
3,4,5,1,3,8.404897555615744,25,3
5,2,1,4,5,0.3846860606876945,53,9
5,1,3,5,2,7.449702877683107,38,10
2,1,2,5,5,9.254029130417093,61,7
3,5,5,2,3,6.351543950850945,3,8
1,3,4,1,5,8.675188586903246,10,7
4,2,2,4,4,6.502923290115332,29,9
3,2,2,2,4,1.0686522373708285,38,5
1,5,1,5,4,5.944192799119644,25,9
3,3,4,3,1,0.6521980858815835,16,1
2,5,5,3,3,1.3446749550139847,12,7
1,5,3,1,3,4.477148964908508,43,8
4,4,5,2,2,9.451121801167929,14,1
1,1,5,4,4,2.9561508795010805,25,1
4,1,3,5,5,5.997641317786794,25,1
3,5,3,1,3,0.10233076579261646,3,10
4,1,5,3,1,4.5474826790057445,6,10
4,1,1,3,1,8.204244619822166,81,8
3,3,1,5,2,1.9583430889475362,100,6
4,2,1,5,1,4.7807173737159845,100,10
2,2,5,2,1,2.4588261953366275,21,9
1,4,4,1,5,5.681430420968528,9,7
3,1,2,4,1,0.7936664714160013,1,8
4,3,1,4,1,4.564927572901601,7,8
1,3,2,3,3,3.408451553796077,100,8
3,2,3,1,5,6.949010606598779,34,8
3,1,1,1,2,5.808121061564525,208,8
3,1,4,1,4,3.832057382366928,19,2
2,1,4,4,1,8.950356231906435,81,10
5,2,1,2,1,7.6735006393370835,34,8
5,4,5,3,3,6.040809695131707,1,3
5,2,1,1,4,3.3222870919228664,100,10
3,5,3,5,1,0.8720265570779817,15,1
5,3,5,4,4,0.5641665623205405,16,6
2,3,2,3,3,9.486025457979606,43,7
2,2,3,5,5,8.81096137281788,100,9
3,5,2,5,3,8.639183252334385,25,7
4,1,3,1,4,7.179725561447076,7,9
2,1,1,4,1,1.5439370172981426,25,4
2,2,1,4,3,7.3746119330073565,40,9
1,3,1,2,2,1.9611540207982558,6,3
3,1,3,4,3,0.3672553249325705,25,5
3,1,1,2,2,0.5653442544583698,61,1
2,4,3,1,4,1.9798125904473018,100,4
4,2,4,3,3,1.1087883747499838,43,6
4,3,2,1,4,5.020339653019049,21,4
5,3,5,2,4,1.1219685437004134,25,8
3,3,1,2,4,5.159000434127753,25,2
5,5,5,1,1,0.28779542038433914,42,6
3,2,1,3,4,0.5347873226096145,34,5
5,1,2,3,1,9.285369362624875,81,4
2,5,3,5,5,7.951295137287024,1,7
4,5,3,5,2,7.8603242143500545,1,2
4,2,4,1,2,0.8241291560394959,5,10
3,2,1,5,2,1.70612061443982,100,7
3,2,3,5,3,8.37042378151151,42,4
1,4,5,3,5,8.634838829468697,102,5
3,2,4,5,2,2.5228412237900133,25,8
5,2,4,5,3,5.486153961149903,1,1
3,5,3,5,4,9.775340934267637,26,7
1,4,4,1,2,1.3006728311066484,7,3
4,2,5,2,1,2.5235954099769096,100,1
4,2,3,2,2,5.759639246947954,29,4
2,3,5,1,5,4.1300144893787945,34,2
5,2,1,2,5,2.7066166930433075,34,1
4,1,2,3,4,9.532705119111759,29,2
3,5,4,5,4,1.633981877361822,81,3
3,3,2,3,5,1.5704733754075428,68,1
3,5,2,1,2,2.716362351035851,3,3
5,2,5,5,2,9.984349875492043,19,8
3,4,1,1,5,7.6359278858621495,12,1
1,5,3,1,2,4.638560106608544,53,8
4,1,1,3,2,1.9511790461766643,81,7
2,5,5,4,1,8.00044199557437,100,2
4,2,5,4,1,4.569345687611197,61,1
2,4,2,2,5,7.992862057571713,25,7
5,1,4,4,5,9.837777069733274,7,2
1,2,5,3,2,4.863573657462915,7,7
4,1,3,3,2,0.22739213445126305,61,1
1,1,1,2,3,1.7201697604137,1,10
1,4,2,1,3,6.348920148479952,3,8
2,3,4,4,5,3.1001702543306564,100,8
3,3,4,5,4,7.7208414381555235,19,4
4,5,5,5,3,6.928872969759147,4,1
1,5,2,5,4,4.59843335991763,68,6
3,2,5,5,3,3.073234183730457,21,6
1,4,3,4,2,9.927728116128117,7,4
4,3,4,4,3,1.968140044271045,19,8
4,2,5,4,2,4.5476535292060625,1,6
1,4,2,2,4,1.8094791447809444,38,10
4,4,3,2,2,4.655228703872681,1,4
3,2,5,2,1,9.631813006213752,2,8
2,1,3,5,2,4.802166623293226,42,4
3,4,5,3,5,5.746376941104185,25,7
5,3,1,1,3,4.8938416535852935,100,2
1,2,2,2,1,2.183063370643641,84,9
4,2,3,4,2,8.50313148118141,25,8
1,3,4,3,3,0.06753041192034015,41,4
4,4,3,1,3,5.210498787925427,5,3
2,3,2,4,3,7.578832089765126,25,4
3,3,1,2,3,1.734320713064531,25,7
3,3,3,5,3,2.5325090194023234,42,5
4,3,4,2,4,9.207326828698662,1,5
3,1,2,3,2,0.7396482107719382,1,4
5,4,1,5,3,6.635155974191465,12,9
2,2,3,2,3,8.354661043670907,208,9
5,3,4,1,4,3.9744046055643345,7,5
4,3,5,2,2,1.8409885284365946,8,6
4,1,5,2,2,5.068929191038586,41,1
3,4,3,4,3,9.435934941139145,7,8
3,2,1,4,5,9.021225026767283,3,8
1,2,5,3,4,8.515646568633315,14,2
5,2,3,5,3,1.124601452095575,19,3
3,3,2,1,2,7.351686055597785,10,1
4,3,4,3,3,7.909492695166305,61,6
1,1,3,4,4,7.411839948369404,25,3
2,2,3,4,2,2.8598348122244377,42,10
2,5,3,4,3,4.094686141838445,25,1
2,5,2,2,2,3.997556031930356,26,5
2,2,4,2,5,7.251642169149393,29,4
3,2,4,2,3,3.1286372820877375,208,1
3,2,4,2,2,8.49909767762269,68,5
4,4,1,4,1,5.394456264614817,34,1
4,2,1,2,1,6.919817861379052,100,9
5,5,2,1,4,1.3367446611971678,12,8
4,2,4,4,4,0.8720904398229878,81,3
4,2,1,2,4,1.1093139230491644,100,2
4,1,3,5,5,7.551180460608315,25,1
4,4,4,4,5,2.9683420577942012,34,3
2,2,5,1,5,1.972366191533762,10,6
3,1,3,2,4,8.073611606039089,61,2
2,1,5,3,3,8.10240431915851,3,3
1,1,5,5,5,0.8665565284661125,19,3
5,5,4,4,5,4.569261699613916,61,2
1,2,5,4,2,4.469997163060254,7,10
5,3,1,1,1,0.4177913601862371,81,10
4,3,2,2,1,7.526481132785584,42,6
2,4,2,4,5,0.8050164503703072,3,1
5,4,3,1,3,0.11570517936032476,26,6
5,5,5,4,1,2.6730417713667274,42,3
3,1,2,2,1,4.981436076026144,84,5
1,4,4,1,3,9.158253496620892,12,6
3,1,5,2,2,6.574061405170388,5,1
2,3,2,3,2,1.1931018519170244,56,10
4,1,4,1,4,9.174536108703546,61,3
1,1,3,2,3,2.833149378747076,68,7
5,1,1,3,4,4.404274315080279,39,3
3,1,3,5,5,7.771394431379903,25,4
4,2,5,4,4,1.2075806189834748,43,9
4,2,5,1,1,8.738851537606942,53,4
3,2,5,3,2,2.4148505149926294,2,8
5,1,3,5,1,6.360490475237587,81,7
4,2,1,5,1,2.5638105373593936,100,3
1,5,5,5,5,8.529736816040964,61,1
3,4,1,5,4,5.188432653645919,81,3
1,2,4,3,4,0.86701474590268,15,1
3,5,2,1,1,1.216054709039709,3,9
5,2,4,4,4,6.835151188842227,19,9
2,3,4,3,5,6.749636585319269,100,6
4,2,2,4,2,7.380431650717883,53,9
4,2,3,3,5,3.981445662633286,5,7
1,3,3,4,4,0.5313466776226872,19,10
3,4,2,2,5,8.819889749693372,61,6
1,4,3,1,5,7.0808786829002015,100,7
2,3,5,1,1,4.311508852146177,208,5
2,1,5,3,5,8.396653003599328,3,9
1,4,3,1,1,9.611832558570661,34,4
3,4,3,1,1,3.7362691999163813,25,7
3,5,5,1,1,0.4849996553243019,84,9
4,3,5,1,3,9.532176888960024,3,7
4,4,1,4,1,5.582188521106337,34,5
1,5,3,3,3,0.3257693221925584,34,6
2,4,5,2,4,1.5132096278495966,1,7
1,3,2,2,4,7.093232771415252,1,3
3,5,3,2,5,5.02538319132649,7,1
5,4,5,4,2,0.18002905472147002,42,10
2,5,2,4,5,0.528480754114754,34,2
1,4,2,2,2,9.193124213162903,100,2
3,4,1,1,2,2.652409341869466,3,9
1,3,1,1,5,9.024930287014639,7,2
5,3,2,5,4,3.2175886988581026,7,10
2,1,3,2,1,8.127169646059492,81,8
1,4,2,3,3,2.576746331130849,25,4
2,3,4,4,1,9.953934888143799,25,9
5,5,5,3,3,4.652919644287371,1,8
1,3,5,3,3,3.5854296581126355,61,3
1,2,4,2,1,5.70697937033824,28,1
3,1,2,1,3,5.043478650109567,100,5
4,5,3,2,1,7.169606342601028,42,8
5,4,4,2,4,3.6624980732011436,34,9
3,4,4,4,3,8.727886319817571,53,4
4,2,5,3,1,1.6405096206448178,100,9
3,3,2,4,2,1.0862066568685236,1,3
3,2,3,3,1,5.49262104097973,1,6
4,3,1,1,2,8.811802738730702,100,1
3,1,4,4,3,5.678355719138323,25,7
5,2,3,3,3,3.656648237313548,34,2
3,5,3,5,4,7.061347452945098,26,5
4,2,2,1,4,6.4876441886233405,25,9
5,5,4,1,4,3.703070346952427,81,3
5,3,2,3,1,4.432151057387925,100,10
5,2,1,1,2,9.154691291419045,25,4
5,4,2,3,4,7.6368988274452585,38,6
1,2,4,1,5,3.27370516925213,21,7
1,3,3,1,3,1.2153075111867784,1,8
5,5,5,2,5,0.9121945922329777,25,2
4,1,2,2,2,9.177334375202163,100,9
5,4,5,5,4,5.146979550903273,4,7
4,5,1,3,5,6.683933472783437,38,6
2,1,1,5,1,6.511839440306232,1,3
2,3,1,1,5,5.756296337271367,34,4
1,5,2,5,4,2.9231229884820467,68,10
5,1,5,2,1,2.8336356425665254,84,10
1,2,2,3,3,0.1653597585863431,61,2
5,3,4,1,5,5.9221101680157435,61,4
3,2,2,3,2,3.471374913949993,1,2
2,2,3,4,3,8.836735823326414,42,3
5,4,3,5,5,1.7454987717369996,25,10
4,4,1,3,2,6.802107984795773,28,4
2,2,5,2,4,5.426854887444479,100,2
4,2,3,2,2,3.499121747769788,29,5
4,5,5,2,2,5.498307362253152,19,7
2,1,2,4,2,0.6785340869257983,1,1
5,4,1,2,5,8.565157882234981,14,8
5,5,5,5,5,3.224504700510905,81,3
2,2,1,1,5,0.7664158986530012,3,3
4,1,3,4,4,0.841519511300387,1,6
5,1,3,5,5,6.162960931300724,25,7
2,4,1,2,4,3.972331712482018,3,9
5,1,3,3,5,8.070695322795434,25,10
2,2,5,5,1,0.13047317661333158,7,6
2,2,3,3,1,5.462368828940053,208,7
3,2,4,5,5,7.549836791845674,42,5
1,3,1,2,2,4.62205333840355,6,3
4,4,3,5,4,6.019096714878715,81,8
2,2,4,2,2,1.2485786187058412,25,1
4,5,3,4,1,9.138300527851829,38,7
1,3,4,5,5,7.305210893839494,29,4
1,3,3,1,2,1.0244728471707876,81,5
3,5,4,2,1,9.30938245783679,100,6
3,1,3,4,3,5.28679575691876,25,10
4,3,1,1,2,1.8496007751514243,100,6
1,1,3,5,1,9.812796599582068,5,7
4,5,2,2,1,6.316934546376355,25,5
4,3,5,1,4,0.6050585835323019,14,1
1,2,1,5,2,1.394344018783411,25,2
2,4,4,3,5,0.5787148231833095,100,8
1,5,3,1,1,5.173243553860145,53,6
3,1,2,5,3,6.46813637819461,21,6
2,4,4,2,2,6.094371168794282,100,9
3,2,3,3,2,3.2782840366211308,1,4
2,2,5,2,4,7.527697475966479,100,2
3,3,4,3,1,3.551861746610906,16,5
2,5,3,4,3,9.991613817975377,25,6
3,4,1,4,4,3.410230101569814,81,9
4,4,2,2,4,8.167384915132162,38,2
1,5,5,4,1,3.2278651418294926,100,6
2,1,5,4,4,6.4070265451508455,7,8
4,3,3,4,3,4.2465674841814485,34,7
3,4,1,3,5,9.751576711146525,6,4
3,1,1,1,5,3.47159747446371,56,9
3,3,1,3,5,9.215561169000177,7,8
4,3,1,3,5,5.848228432571978,42,6
5,2,3,4,5,7.131605030898982,42,8
2,5,5,5,1,6.297822005359421,100,9
5,2,1,4,3,6.529878864477711,6,1
2,1,4,2,5,4.993116602432943,56,7
3,3,1,5,5,3.1202945368256985,2,4
3,5,1,2,2,1.5708084073919049,66,6
4,1,1,4,5,1.0836088965723567,25,6
3,1,1,4,4,0.011423314215434077,102,7
3,5,2,1,5,4.947074162453662,43,3
1,4,3,3,2,4.009295920782189,124,9
2,5,4,2,5,5.888065209580931,100,3
5,5,2,1,5,7.372525139037828,3,4
5,4,2,1,3,9.536210902171998,34,10
1,2,1,4,2,7.476614424400891,25,9
2,2,1,5,2,1.0602519066167104,1,9
4,4,3,2,4,7.415480604726259,56,10
4,4,5,2,3,7.408041748582539,28,2
3,2,2,4,1,1.8772476210681943,1,4
4,3,5,3,1,8.157745165025698,61,1
3,5,1,5,1,7.863117605893597,84,2
5,2,3,1,1,9.32638951069559,100,4
3,2,3,5,5,9.57360824299881,42,5
3,4,2,3,4,7.100629253780473,84,10
5,5,4,3,3,8.091502595548718,6,6
1,2,5,4,4,3.120246418965565,14,7
1,3,5,1,1,6.803104292046152,1,6
3,1,1,2,4,6.678039013376748,61,7
3,1,1,5,5,6.626363754911221,61,10
3,5,5,5,1,5.527787891808142,21,8
3,4,3,1,2,8.643015592919287,25,10
5,1,2,5,5,0.9247598633432763,81,8
3,1,1,3,1,7.333039028744805,6,6
2,4,3,5,4,2.3835795867495477,6,9
2,3,5,4,3,7.86409038371314,53,9
3,5,2,3,4,9.265310960497178,16,2
5,2,5,4,1,5.068180004408563,61,8
2,2,2,4,1,3.031173022887824,1,4
5,5,3,5,2,3.9454877368147323,1,6
1,3,5,4,1,9.767697208092953,7,4
2,4,5,2,3,8.562560476510988,25,4
2,1,1,5,5,5.939062772736975,16,5
1,3,4,3,1,6.365884151913668,61,7
1,4,1,1,3,4.554110139447798,56,4
5,5,5,3,1,2.8382943954804074,56,10
4,4,4,3,2,9.658591496527812,61,3
3,4,1,2,2,6.243369563266903,208,5
1,4,3,2,2,3.653912735866963,3,3
2,2,4,1,3,5.20233905795962,84,9
2,5,1,1,4,1.2982007316540678,34,3
1,3,2,1,3,2.3205478908273456,100,4
5,4,5,5,5,9.436876132046413,7,3
5,2,2,5,3,8.060438462089927,7,10
4,5,3,5,5,6.037443286119433,81,2
3,4,4,1,4,5.731153663796309,61,3
4,1,2,4,3,6.7097654438524525,81,1
2,4,3,1,5,2.219688037113472,100,5
1,5,2,2,1,8.227877210559026,100,8
3,2,2,2,4,2.2581116960505287,38,6
4,4,2,2,2,0.5749442978432517,81,5
5,2,4,2,1,2.4980181761681317,83,6
2,4,1,2,2,4.996308343056813,5,6
4,1,5,3,3,9.28259397675734,43,8
4,2,2,5,1,8.252694183534834,53,10
4,5,5,3,4,4.132298235873494,38,1
3,3,4,2,5,4.202706877711587,21,8
3,4,3,3,3,4.7092914688204655,3,3
4,5,1,2,1,7.641862494238024,28,9
4,5,5,1,4,7.721825206383181,25,8
4,2,1,2,3,2.6182810231917464,38,7
2,3,5,4,4,5.1545958692873235,100,9
2,1,3,4,3,1.6692091744815551,25,7
1,1,4,1,5,8.63178237029518,38,4
4,3,4,2,2,1.4058561289925386,7,4
4,1,2,4,2,4.826975333910463,81,10
3,3,2,4,1,5.679988611744644,1,10
2,1,2,4,1,9.614607618623088,208,9
4,5,1,1,5,8.711484359712196,13,2
4,3,5,4,5,0.3879464082088402,81,8
2,5,2,4,4,3.542050712367523,1,10
4,2,4,4,5,1.475072653115752,61,3
2,4,2,3,1,3.718856837192388,28,2
2,5,3,5,3,5.60464972197094,25,10
4,1,5,2,2,9.11067307256262,41,2
5,1,3,1,1,4.990084467836081,34,5
5,4,5,4,5,7.665689134597332,7,6
1,1,4,1,3,3.777140544654689,61,4
3,5,2,4,5,1.6443812740992636,43,1
2,2,1,4,5,6.124414156422225,7,4
1,5,2,3,5,8.19102583152413,7,9
4,5,1,3,4,8.564677971970562,42,2
5,5,1,3,3,7.72571057656184,7,6
5,1,5,2,1,5.09470345298531,84,1
4,4,3,1,3,7.983148322118671,5,9
2,5,2,1,1,2.2011456638547644,208,4
4,4,5,3,4,8.842189172601877,41,5
4,3,2,3,4,6.278113998003928,61,4
3,3,3,1,2,5.624024413859776,25,1
4,5,3,3,2,7.502582652753706,42,5
4,3,3,2,1,1.857900734576382,53,3
1,5,3,5,5,2.034304666473492,34,4
5,3,4,4,5,2.4983434388376713,42,9
4,2,2,3,1,4.637006777467073,53,7
4,5,3,1,4,3.4363597779242894,34,8
3,5,3,4,2,6.384496629102125,15,7
4,1,1,2,5,2.8312706113400807,5,9
3,1,5,5,3,0.4847238432217549,25,6
1,2,1,4,1,3.700655751255968,25,10
1,1,1,4,3,9.172947939106452,1,2
5,3,1,3,4,6.357100209449634,62,2
4,1,5,1,5,7.731241778611407,34,5
2,5,4,2,1,8.0045081702456,28,8
3,2,2,2,5,6.931212761848422,42,3
3,4,1,2,2,5.679329503154658,208,5
4,1,4,3,5,0.9661174912089165,81,6
5,1,3,2,1,7.4243314794016015,7,5
2,1,2,2,3,7.958910539157756,2,9
4,2,5,1,5,3.760941723985576,14,5
3,1,1,5,2,2.95680578290625,6,8
1,2,5,1,1,2.557880880377159,25,7
1,4,4,1,1,7.51184902094154,7,7
1,1,3,1,4,6.8560530110914195,6,1
4,5,5,2,2,6.656494967056026,19,10
4,4,4,1,1,6.776256594044554,56,8
1,2,3,5,1,5.493536197694038,1,10
4,4,4,4,1,3.3562099575524016,61,8
2,1,5,4,3,0.009745459594391326,56,2
2,3,1,1,3,9.345339726407676,1,5
3,4,3,1,5,0.45021471650999567,34,5
5,1,1,2,3,9.217320899720882,43,3
2,5,2,3,5,9.374780315516103,3,9
5,5,1,2,1,5.535684498308118,4,8
2,5,5,2,3,0.3710249281515432,7,2
4,1,5,4,1,9.31002579360641,81,2
4,4,1,2,1,1.4801954765479108,28,4
1,5,2,5,2,5.75871261332681,25,2
4,5,4,4,5,0.07757981185880114,34,7
3,2,3,4,5,4.5342085292762535,42,8
3,4,4,3,1,2.3366230270242925,25,1
5,5,1,4,1,4.213838827902182,3,10
3,1,3,4,5,6.036545601443109,42,5
1,4,5,2,5,3.7897125166608117,208,2
4,4,5,2,1,6.9005958481950636,14,2
4,1,4,1,2,7.477452372914916,43,9
1,4,5,2,4,7.459159019155362,56,7
2,3,2,1,4,9.85285413725499,53,3
3,2,4,3,3,6.660708481674428,40,7
5,4,1,1,1,2.7272172621600355,81,10
5,2,2,2,3,9.350935834367563,1,9
3,2,2,1,5,5.685716994219897,34,9
5,5,5,2,2,6.224442986347456,42,9
5,5,1,2,5,5.257892569012643,1,8
1,3,4,5,3,3.6537705123888573,100,9
1,5,5,4,5,4.186951252410786,28,1
4,3,2,3,2,4.592660548354518,7,8
4,5,5,2,1,7.827181547179176,19,1
3,5,2,2,4,4.089622636875707,100,6
1,5,3,4,2,6.3068641011525735,12,6
2,1,3,4,2,5.189209140852978,7,7
4,4,4,2,2,6.671808261080988,7,5
1,1,1,2,3,7.164310971156784,1,2
4,3,3,5,1,3.5854177760654182,38,1
2,4,3,4,5,2.612129334702079,84,1
4,1,5,1,5,9.142587160107707,34,8
1,3,2,2,4,9.210481785457999,1,1
5,3,3,1,1,3.0743279826968717,81,3
4,4,5,5,3,5.049226074300972,4,6
1,1,3,2,5,8.34288747503821,16,2
3,5,5,3,5,7.051817714699133,3,5
4,4,3,2,3,7.4835140675479925,61,5
1,1,1,1,2,3.0023170628215388,61,3
5,1,5,2,2,8.936229389401934,84,3
2,4,5,1,4,9.420983886449733,56,3
1,3,1,4,5,1.2976357506662128,100,7
2,3,2,1,2,2.497600868168889,3,8
5,5,2,5,3,8.678299533679784,100,10
1,4,2,2,3,3.98452538640526,25,1
4,3,4,3,1,5.258091876226317,61,6
3,3,4,2,3,1.5715251673722708,53,8
3,1,4,4,2,6.89341924437371,25,9
5,1,4,5,4,3.0545909850429966,3,2
2,4,1,4,2,2.005880135570263,25,2
1,2,2,5,4,0.294839343504123,61,8
2,4,3,5,3,7.033569314655526,25,7
3,1,4,1,4,9.575432509203374,19,4
1,2,2,5,5,3.7138105639263896,100,7
4,4,1,1,4,5.001036132371054,38,2
4,5,2,3,3,2.2979196142147176,42,10
2,4,4,1,2,7.042180743288098,42,9
3,3,4,1,3,2.5646873033098805,84,1
2,1,4,4,4,6.070197408789024,25,3
5,4,4,3,1,6.181336798204527,1,7
3,4,4,2,3,5.308687306249516,25,2
4,5,5,2,2,0.2374752928772228,19,9
1,5,1,1,4,0.5952236023781732,3,7
2,1,1,5,1,7.496212184293942,1,3
4,3,2,2,3,3.7453047428384467,83,9
3,3,4,1,2,9.32549573198942,208,2
5,2,3,5,5,7.8941520773529295,7,9
4,3,1,4,1,6.7928533635145865,7,9
5,1,4,4,3,3.1196501447028115,19,7
4,2,4,5,4,6.684221420262588,3,1
2,5,4,4,2,5.254430214772854,208,6
3,1,3,1,4,4.843094713819443,8,1
1,3,1,4,4,3.202373436262654,100,9
2,5,2,4,5,1.9698972368356515,34,9
3,1,4,5,2,0.8120291541644475,25,3
5,5,2,4,1,0.6493356852790444,81,4
5,1,5,1,3,1.2156952349796613,84,2
2,4,1,1,5,9.587605617539243,100,10
5,4,1,3,3,6.455737067484605,84,10
2,3,1,1,2,2.875993796957971,25,1
4,3,4,5,3,4.010478919303515,19,2
2,2,4,5,2,9.206794913325423,102,3
2,1,5,2,5,2.730319749327151,53,7
1,1,2,3,3,7.1051877934264684,61,1
1,4,5,5,5,7.628984843744274,34,5
4,4,5,2,4,5.8471635066227154,29,5
5,2,4,4,1,7.492817646984133,19,1
3,3,1,3,1,9.824427101870617,6,3
5,3,4,2,4,8.662594563336093,15,2
3,3,5,4,4,0.6749444952591577,81,7
1,2,4,4,1,5.547627678964409,7,2
5,5,5,3,1,4.490168987899043,56,10
2,2,5,3,4,1.2554802816234245,56,8
1,1,3,3,4,6.519311195434802,39,7
2,1,4,5,4,8.195749786113316,53,8
4,5,2,2,4,6.405633665815991,25,4
5,1,4,5,4,2.298312812182065,3,3
3,1,4,5,1,8.847747542830074,25,2
5,2,2,5,5,7.369724260170411,34,10
2,3,1,2,4,6.509486193847466,14,1
2,3,4,5,5,8.744479784543365,3,7
1,3,1,3,1,1.798573178335252,25,6
2,1,4,5,2,3.6259325137835816,25,3
5,3,4,4,1,9.786900947371917,25,8
2,1,4,5,4,4.944851162099564,53,2
5,3,2,1,5,5.680431124156792,56,10
3,4,3,2,3,2.55415727094101,81,1
5,2,3,2,3,5.793342211307618,1,10
2,1,1,3,5,7.263344491877557,61,9
1,4,5,4,3,6.450655772445961,42,8
4,3,1,1,2,7.298642047323431,100,5
3,3,3,4,1,1.2824503905048135,43,1
5,1,2,4,2,1.3536542094667314,81,8
2,5,5,5,3,7.354886009691848,19,8
1,1,1,2,3,8.873439183945006,1,1
3,5,5,2,3,4.523042647980394,3,5
2,3,4,3,1,7.701125151009545,25,3
4,5,4,1,2,0.841779476358725,81,2
2,1,5,2,3,4.399968871075307,21,4
2,4,2,2,5,4.587996072980067,25,3
5,2,2,1,4,0.002399389953141595,7,7
4,3,4,5,3,8.30809343306344,19,3
3,3,3,5,3,8.955882551947566,42,3
3,3,5,5,4,3.5591211089085673,1,9
3,2,5,4,1,8.696718035860588,81,5
1,5,3,3,3,7.788131201398633,34,8
3,1,2,4,5,7.267664039002733,100,9
2,1,3,1,3,8.123373396911447,66,2
1,3,4,1,4,2.64633861226905,21,5
1,5,4,4,4,2.452167603241481,28,5
4,2,4,5,2,2.71462321839624,1,4
1,3,4,1,5,4.32456496952042,10,6
